,city,state_id,county_name,lat,lng,population,Koppen,state_area,cities_allocation,county_area,cities_allocation_by_county,is_eastern
2394,Petersburg,IN,Pike,38.4919,-87.281,2317.0,Cfa,36420.0,113.0,341.08,2.0,True
2395,Winslow,IN,Pike,38.3827,-87.2129,828.0,Cfa,36420.0,113.0,341.08,2.0,True
2396,Portage,IN,Porter,41.5866,-87.1792,36988.0,Dfa,36420.0,113.0,521.61,2.0,True
2397,Valparaiso,IN,Porter,41.4782,-87.0507,33897.0,Dfa,36420.0,113.0,521.61,2.0,True
2398,Mount Vernon,IN,Posey,37.9364,-87.8959,6816.0,Cfa,36420.0,113.0,419.45,2.0,True
2399,Poseyville,IN,Posey,38.1698,-87.7832,1036.0,Cfa,36420.0,113.0,419.45,2.0,True
2400,Winamac,IN,Pulaski,41.0535,-86.6037,2351.0,Dfa,36420.0,113.0,434.57,2.0,True
2401,Francesville,IN,Pulaski,40.9853,-86.8834,797.0,Dfa,36420.0,113.0,434.57,2.0,True
2402,Greencastle,IN,Putnam,39.6431,-86.8419,10567.0,Cfa,36420.0,113.0,482.58,2.0,True
2403,Heritage Lake,IN,Putnam,39.7288,-86.7123,2782.0,Cfa,36420.0,113.0,482.58,2.0,True
2404,Union City,IN,Randolph,40.1995,-84.8206,5223.0,Dfa,36420.0,113.0,453.23,2.0,True
2405,Winchester,IN,Randolph,40.172,-84.9766,4705.0,Dfa,36420.0,113.0,453.23,2.0,True
2406,Batesville,IN,Ripley,39.2974,-85.2139,7930.0,Cfa,36420.0,113.0,447.91,2.0,True
2407,Versailles,IN,Ripley,39.0636,-85.2564,2083.0,Cfa,36420.0,113.0,447.91,2.0,True
2408,Rushville,IN,Rush,39.6172,-85.4463,6383.0,Cfa,36420.0,113.0,408.62,2.0,True
2409,Carthage,IN,Rush,39.7369,-85.5715,889.0,Cfa,36420.0,113.0,408.62,2.0,True
2410,Scottsburg,IN,Scott,38.6851,-85.783,11408.0,Cfa,36420.0,113.0,192.73,1.0,True
2411,Shelbyville,IN,Shelby,39.535,-85.7792,21028.0,Cfa,36420.0,113.0,413.11,2.0,True
2412,Morristown,IN,Shelby,39.6738,-85.7051,1340.0,Cfa,36420.0,113.0,413.11,2.0,True
2413,Santa Claus,IN,Spencer,38.1168,-86.9292,2411.0,Cfa,36420.0,113.0,401.23,2.0,True
2414,Rockport,IN,Spencer,37.8896,-87.0542,2144.0,Cfa,36420.0,113.0,401.23,2.0,True
2415,South Bend,IN,St. Joseph,41.6767,-86.2696,280498.0,Dfa,36420.0,113.0,460.97,2.0,True
2416,Mishawaka,IN,St. Joseph,41.6736,-86.1669,50363.0,Dfa,36420.0,113.0,460.97,2.0,True
2417,Knox,IN,Starke,41.291,-86.621,3545.0,Dfa,36420.0,113.0,312.31,2.0,True
2418,North Judson,IN,Starke,41.2161,-86.7769,1712.0,Dfa,36420.0,113.0,312.31,2.0,True
2419,Angola,IN,Steuben,41.6433,-85.0051,11352.0,Dfa,36420.0,113.0,322.48,2.0,True
2420,Fremont,IN,Steuben,41.728,-84.9396,2190.0,Dfa,36420.0,113.0,322.48,2.0,True
2421,Sullivan,IN,Sullivan,39.0973,-87.4074,4351.0,Cfa,36420.0,113.0,454.04,2.0,True
2422,Shelburn,IN,Sullivan,39.1791,-87.3971,1217.0,Cfa,36420.0,113.0,454.04,2.0,True
2423,Vevay,IN,Switzerland,38.7427,-85.0783,1648.0,Cfa,36420.0,113.0,223.52,1.0,True
2424,Lafayette,IN,Tippecanoe,40.399,-86.8594,157820.0,Cfa,36420.0,113.0,503.07,2.0,True
2425,West Lafayette,IN,Tippecanoe,40.4432,-86.9239,50996.0,Cfa,36420.0,113.0,503.07,2.0,True
2426,Tipton,IN,Tipton,40.282,-86.0422,6348.0,Cfa,36420.0,113.0,260.41,2.0,True
2427,Windfall City,IN,Tipton,40.3619,-85.9584,782.0,Cfa,36420.0,113.0,260.41,2.0,True
2428,Liberty,IN,Union,39.6349,-84.926,1986.0,Cfa,36420.0,113.0,165.25,1.0,True
2429,Evansville,IN,Vanderburgh,37.9881,-87.5341,230427.0,Cfa,36420.0,113.0,235.74,1.0,True
2430,Clinton,IN,Vermillion,39.6608,-87.4045,6152.0,Cfa,36420.0,113.0,259.94,2.0,True
2431,Fairview Park,IN,Vermillion,39.6821,-87.4143,1312.0,Cfa,36420.0,113.0,259.94,2.0,True
2432,Terre Haute,IN,Vigo,39.4654,-87.3763,92490.0,Cfa,36420.0,113.0,410.47,2.0,True
2433,North Terre Haute,IN,Vigo,39.537,-87.3653,4339.0,Cfa,36420.0,113.0,410.47,2.0,True
2434,Wabash,IN,Wabash,40.8034,-85.8301,9941.0,Dfa,36420.0,113.0,421.07,2.0,True
2435,North Manchester,IN,Wabash,41.0044,-85.775,5747.0,Dfa,36420.0,113.0,421.07,2.0,True
2436,Williamsport,IN,Warren,40.2884,-87.2922,1852.0,Cfa,36420.0,113.0,366.6,2.0,True
2437,West Lebanon,IN,Warren,40.2724,-87.3862,692.0,Cfa,36420.0,113.0,366.6,2.0,True
2438,Boonville,IN,Warrick,38.0469,-87.2846,6238.0,Cfa,36420.0,113.0,390.86,2.0,True
2439,Chandler,IN,Warrick,38.0368,-87.3747,3318.0,Cfa,36420.0,113.0,390.86,2.0,True
2440,Salem,IN,Washington,38.6048,-86.0977,6422.0,Cfa,36420.0,113.0,516.53,2.0,True
2441,New Pekin,IN,Washington,38.5029,-86.0152,1390.0,Cfa,36420.0,113.0,516.53,2.0,True
2442,Richmond,IN,Wayne,39.8318,-84.8905,42373.0,Cfa,36420.0,113.0,404.34,2.0,True
2443,Cambridge City,IN,Wayne,39.8124,-85.1703,3560.0,Cfa,36420.0,113.0,404.34,2.0,True
2444,Bluffton,IN,Wells,40.7424,-85.173,10202.0,Dfa,36420.0,113.0,370.41,2.0,True
2445,Ossian,IN,Wells,40.877,-85.1682,3816.0,Dfa,36420.0,113.0,370.41,2.0,True
2446,Monticello,IN,White,40.7455,-86.7669,8416.0,Cfa,36420.0,113.0,508.8,2.0,True
2447,Monon,IN,White,40.8642,-86.8786,1745.0,Dfa,36420.0,113.0,508.8,2.0,True
2448,Columbia City,IN,Whitley,41.1612,-85.4855,9735.0,Dfa,36420.0,113.0,337.9,2.0,True
2449,Churubusco,IN,Whitley,41.231,-85.3197,1979.0,Dfa,36420.0,113.0,337.9,2.0,True
2450,Iola,KS,Allen,37.9274,-95.4006,5288.0,Cfa,82278.0,254.0,505.18,2.0,True
2451,Humboldt,KS,Allen,37.8119,-95.437,1769.0,Cfa,82278.0,254.0,505.18,2.0,True
2452,Garnett,KS,Anderson,38.2845,-95.2408,3235.0,Cfa,82278.0,254.0,584.29,2.0,True
2453,Colony,KS,Anderson,38.0712,-95.3629,414.0,Cfa,82278.0,254.0,584.29,2.0,True
2454,Atchison,KS,Atchison,39.5625,-95.1367,10613.0,Cfa,82278.0,254.0,435.04,2.0,True
2455,Effingham,KS,Atchison,39.5226,-95.397,522.0,Cfa,82278.0,254.0,435.04,2.0,True
2456,Medicine Lodge,KS,Barber,37.2851,-98.5812,1835.0,Cfa,82278.0,254.0,1136.21,2.0,True
2457,Kiowa,KS,Barber,37.0174,-98.4848,931.0,Cfa,82278.0,254.0,1136.21,2.0,True
2458,Great Bend,KS,Barton,38.3593,-98.8016,15144.0,Cfa,82278.0,254.0,900.46,2.0,True
2459,Hoisington,KS,Barton,38.518,-98.7773,2472.0,Cfa,82278.0,254.0,900.46,2.0,True
2460,Fort Scott,KS,Bourbon,37.8283,-94.7038,7697.0,Cfa,82278.0,254.0,638.82,2.0,True
2461,Bronson,KS,Bourbon,37.8958,-95.0732,305.0,Cfa,82278.0,254.0,638.82,2.0,True
2462,Hiawatha,KS,Brown,39.8517,-95.5381,3118.0,Cfa,82278.0,254.0,572.2,2.0,True
2463,Horton,KS,Brown,39.6627,-95.5327,1685.0,Cfa,82278.0,254.0,572.2,2.0,True
2464,El Dorado,KS,Butler,37.8209,-96.8614,14648.0,Cfa,82278.0,254.0,1446.42,3.0,True
2465,Andover,KS,Butler,37.6869,-97.1354,13405.0,Cfa,82278.0,254.0,1446.42,3.0,True
2466,Augusta,KS,Butler,37.6955,-96.9921,9422.0,Cfa,82278.0,254.0,1446.42,3.0,True
2467,Cottonwood Falls,KS,Chase,38.3684,-96.5426,862.0,Cfa,82278.0,254.0,778.01,2.0,True
2468,Strong City,KS,Chase,38.3956,-96.537,455.0,Cfa,82278.0,254.0,778.01,2.0,True
2469,Sedan,KS,Chautauqua,37.1284,-96.1849,998.0,Cfa,82278.0,254.0,644.83,2.0,True
2470,Cedar Vale,KS,Chautauqua,37.1061,-96.5018,508.0,Cfa,82278.0,254.0,644.83,2.0,True
2471,Baxter Springs,KS,Cherokee,37.0196,-94.7351,4741.0,Cfa,82278.0,254.0,590.96,2.0,True
2472,Columbus,KS,Cherokee,37.1714,-94.8442,3052.0,Cfa,82278.0,254.0,590.96,2.0,True
2473,St. Francis,KS,Cheyenne,39.7714,-101.8015,1292.0,BSk,82278.0,254.0,1020.84,3.0,False
2474,Bird City,KS,Cheyenne,39.7495,-101.5328,432.0,Cfa,82278.0,254.0,1020.84,3.0,False
2475,Ashland,KS,Clark,37.1866,-99.7697,775.0,Cfa,82278.0,254.0,977.2,2.0,True
2476,Minneola,KS,Clark,37.4421,-100.0131,679.0,Cfa,82278.0,254.0,977.2,2.0,False
2477,Clay Center,KS,Clay,39.3812,-97.1278,3983.0,Cfa,82278.0,254.0,655.44,2.0,True
2478,Wakefield,KS,Clay,39.2163,-97.0187,920.0,Cfa,82278.0,254.0,655.44,2.0,True
2479,Concordia,KS,Cloud,39.5669,-97.6466,4987.0,Cfa,82278.0,254.0,718.47,2.0,True
2480,Clyde,KS,Cloud,39.5918,-97.4001,658.0,Cfa,82278.0,254.0,718.47,2.0,True
2481,Burlington,KS,Coffey,38.1932,-95.7452,2543.0,Cfa,82278.0,254.0,654.57,2.0,True
2482,Lebo,KS,Coffey,38.4157,-95.8623,887.0,Cfa,82278.0,254.0,654.57,2.0,True
2483,Coldwater,KS,Comanche,37.2582,-99.3378,736.0,Cfa,82278.0,254.0,789.7,2.0,True
2484,Protection,KS,Comanche,37.2004,-99.4808,463.0,Cfa,82278.0,254.0,789.7,2.0,True
2485,Arkansas City,KS,Cowley,37.0726,-97.0385,12242.0,Cfa,82278.0,254.0,1132.6,2.0,True
2486,Winfield,KS,Cowley,37.274,-96.9499,11943.0,Cfa,82278.0,254.0,1132.6,2.0,True
2487,Pittsburg,KS,Crawford,37.4129,-94.6984,22711.0,Cfa,82278.0,254.0,595.05,2.0,True
2488,Frontenac,KS,Crawford,37.4583,-94.7018,3388.0,Cfa,82278.0,254.0,595.05,2.0,True
2489,Oberlin,KS,Decatur,39.823,-100.5308,1700.0,Cfa,82278.0,254.0,894.18,3.0,False
2490,Norcatur,KS,Decatur,39.8347,-100.1888,144.0,Cfa,82278.0,254.0,894.18,3.0,False
2491,Jennings,KS,Decatur,39.6806,-100.2933,92.0,Cfa,82278.0,254.0,894.18,3.0,False
2492,Abilene,KS,Dickinson,38.9229,-97.2251,6390.0,Cfa,82278.0,254.0,852.12,2.0,True
2493,Herington,KS,Dickinson,38.6863,-96.8667,2268.0,Cfa,82278.0,254.0,852.12,2.0,True
2494,Wathena,KS,Doniphan,39.7602,-94.9396,1294.0,Cfa,82278.0,254.0,397.07,2.0,True
2495,Elwood,KS,Doniphan,39.7518,-94.8889,1192.0,Cfa,82278.0,254.0,397.07,2.0,True
2496,Lawrence,KS,Douglas,38.9597,-95.2641,98648.0,Cfa,82278.0,254.0,474.47,2.0,True
2497,Eudora,KS,Douglas,38.9345,-95.0957,6415.0,Cfa,82278.0,254.0,474.47,2.0,True
2498,Kinsley,KS,Edwards,37.9224,-99.4114,1353.0,Cfa,82278.0,254.0,622.1,2.0,True
2499,Lewis,KS,Edwards,37.937,-99.2547,416.0,Cfa,82278.0,254.0,622.1,2.0,True
2500,Howard,KS,Elk,37.4696,-96.2632,606.0,Cfa,82278.0,254.0,650.36,2.0,True
2501,Moline,KS,Elk,37.3637,-96.3025,323.0,Cfa,82278.0,254.0,650.36,2.0,True
2502,Hays,KS,Ellis,38.8815,-99.3218,21421.0,Cfa,82278.0,254.0,900.47,2.0,True
2503,Ellis,KS,Ellis,38.9346,-99.5568,2011.0,Cfa,82278.0,254.0,900.47,2.0,True
2504,Ellsworth,KS,Ellsworth,38.7326,-98.2286,2961.0,Cfa,82278.0,254.0,723.44,2.0,True
2505,Wilson,KS,Ellsworth,38.8255,-98.4749,724.0,Cfa,82278.0,254.0,723.44,2.0,True
2506,Garden City,KS,Finney,37.9754,-100.8529,29659.0,BSk,82278.0,254.0,1302.62,4.0,False
2507,Holcomb,KS,Finney,37.9864,-100.9937,2073.0,BSk,82278.0,254.0,1302.62,4.0,False
2508,Dodge City,KS,Ford,37.761,-100.0183,27104.0,Cfa,82278.0,254.0,1099.29,2.0,False
2509,Spearville,KS,Ford,37.8481,-99.7548,784.0,Cfa,82278.0,254.0,1099.29,2.0,True
2510,Ottawa,KS,Franklin,38.6,-95.2642,12254.0,Cfa,82278.0,254.0,576.65,2.0,True
2511,Wellsville,KS,Franklin,38.7166,-95.0806,1781.0,Cfa,82278.0,254.0,576.65,2.0,True
2512,Junction City,KS,Geary,39.0271,-96.8496,35677.0,Cfa,82278.0,254.0,404.39,2.0,True
2513,Grandview Plaza,KS,Geary,39.0327,-96.793,1528.0,Cfa,82278.0,254.0,404.39,2.0,True
2514,Quinter,KS,Gove,39.0666,-100.2347,1057.0,Cfa,82278.0,254.0,1071.47,3.0,False
2515,Grainfield,KS,Gove,39.1143,-100.4684,244.0,Cfa,82278.0,254.0,1071.47,3.0,False
2516,Grinnell,KS,Gove,39.1266,-100.6311,230.0,Cfa,82278.0,254.0,1071.47,3.0,False
2517,Hill City,KS,Graham,39.3671,-99.8461,1410.0,Cfa,82278.0,254.0,898.67,2.0,True
2518,Morland,KS,Graham,39.349,-100.0743,146.0,Cfa,82278.0,254.0,898.67,2.0,False
2519,Ulysses,KS,Grant,37.5774,-101.3549,5711.0,BSk,82278.0,254.0,575.04,2.0,False
2520,Cimarron,KS,Gray,37.8097,-100.3454,2201.0,BSk,82278.0,254.0,869.34,3.0,False
2521,Montezuma,KS,Gray,37.5923,-100.4502,964.0,BSk,82278.0,254.0,869.34,3.0,False
2522,Copeland,KS,Gray,37.5404,-100.6288,297.0,BSk,82278.0,254.0,869.34,3.0,False
2523,Tribune,KS,Greeley,38.472,-101.7545,745.0,BSk,82278.0,254.0,778.01,3.0,False
2524,Horace,KS,Greeley,38.4768,-101.7904,66.0,BSk,82278.0,254.0,778.01,3.0,False
2525,Eureka,KS,Greenwood,37.8261,-96.2889,2346.0,Cfa,82278.0,254.0,1152.59,2.0,True
2526,Madison,KS,Greenwood,38.1335,-96.1372,618.0,Cfa,82278.0,254.0,1152.59,2.0,True
2527,Syracuse,KS,Hamilton,37.9619,-101.7782,1706.0,BSk,82278.0,254.0,997.62,3.0,False
2528,Coolidge,KS,Hamilton,38.0415,-102.0079,90.0,BSk,82278.0,254.0,997.62,3.0,False
2529,Anthony,KS,Harper,37.1573,-98.0408,2070.0,Cfa,82278.0,254.0,802.95,2.0,True
2530,Harper,KS,Harper,37.285,-98.0277,1317.0,Cfa,82278.0,254.0,802.95,2.0,True
2531,Newton,KS,Harvey,38.0368,-97.3451,20361.0,Cfa,82278.0,254.0,540.5,2.0,True
2532,Hesston,KS,Harvey,38.1403,-97.4272,3742.0,Cfa,82278.0,254.0,540.5,2.0,True
2533,Sublette,KS,Haskell,37.4822,-100.8465,1339.0,BSk,82278.0,254.0,577.73,2.0,False
2534,Satanta,KS,Haskell,37.4378,-100.988,1130.0,BSk,82278.0,254.0,577.73,2.0,False
2535,Jetmore,KS,Hodgeman,38.0304,-99.9101,813.0,Cfa,82278.0,254.0,860.24,2.0,True
2536,Hanston,KS,Hodgeman,38.1231,-99.7127,201.0,Cfa,82278.0,254.0,860.24,2.0,True
2537,Holton,KS,Jackson,39.4699,-95.7319,3208.0,Cfa,82278.0,254.0,657.86,2.0,True
2538,Hoyt,KS,Jackson,39.2493,-95.7081,630.0,Cfa,82278.0,254.0,657.86,2.0,True
2539,Valley Falls,KS,Jefferson,39.3408,-95.4612,1153.0,Cfa,82278.0,254.0,556.94,2.0,True
2540,Oskaloosa,KS,Jefferson,39.2158,-95.3145,1057.0,Cfa,82278.0,254.0,556.94,2.0,True
2541,Mankato,KS,Jewell,39.7871,-98.2083,816.0,Cfa,82278.0,254.0,914.47,2.0,True
2542,Jewell,KS,Jewell,39.6716,-98.1524,402.0,Cfa,82278.0,254.0,914.47,2.0,True
2543,Overland Park,KS,Johnson,38.887,-94.687,195494.0,Cfa,82278.0,254.0,480.15,2.0,True
2544,Olathe,KS,Johnson,38.8832,-94.8198,140545.0,Cfa,82278.0,254.0,480.15,2.0,True
2545,Lakin,KS,Kearny,37.94,-101.2585,2141.0,BSk,82278.0,254.0,871.5,3.0,False
2546,Deerfield,KS,Kearny,37.9818,-101.1331,690.0,BSk,82278.0,254.0,871.5,3.0,False
2547,Kingman,KS,Kingman,37.6476,-98.1161,2842.0,Cfa,82278.0,254.0,866.7,2.0,True
2548,Norwich,KS,Kingman,37.4573,-97.8478,440.0,Cfa,82278.0,254.0,866.7,2.0,True
2549,Greensburg,KS,Kiowa,37.6049,-99.2896,778.0,Cfa,82278.0,254.0,722.62,2.0,True
2550,Haviland,KS,Kiowa,37.6174,-99.1059,672.0,Cfa,82278.0,254.0,722.62,2.0,True
2551,Parsons,KS,Labette,37.3405,-95.2959,9477.0,Cfa,82278.0,254.0,653.3,2.0,True
2552,Oswego,KS,Labette,37.1673,-95.1122,1680.0,Cfa,82278.0,254.0,653.3,2.0,True
2553,Dighton,KS,Lane,38.481,-100.4664,902.0,Cfa,82278.0,254.0,717.43,2.0,False
2554,Healy,KS,Lane,38.603,-100.6176,223.0,Cfa,82278.0,254.0,717.43,2.0,False
2555,Leavenworth,KS,Leavenworth,39.3239,-94.924,46192.0,Cfa,82278.0,254.0,468.33,2.0,True
2556,Lansing,KS,Leavenworth,39.2428,-94.8971,11949.0,Cfa,82278.0,254.0,468.33,2.0,True
2557,Lincoln Center,KS,Lincoln,39.0429,-98.1468,1181.0,Cfa,82278.0,254.0,719.94,2.0,True
2558,Sylvan Grove,KS,Lincoln,39.0122,-98.3943,266.0,Cfa,82278.0,254.0,719.94,2.0,True
2559,Pleasanton,KS,Linn,38.179,-94.7053,1162.0,Cfa,82278.0,254.0,606.29,2.0,True
2560,La Cygne,KS,Linn,38.3479,-94.7613,1119.0,Cfa,82278.0,254.0,606.29,2.0,True
2561,Oakley,KS,Logan,39.1234,-100.8451,2075.0,Cfa,82278.0,254.0,1073.09,3.0,False
2562,Winona,KS,Logan,39.0617,-101.2448,159.0,BSk,82278.0,254.0,1073.09,3.0,False
2563,Russell Springs,KS,Logan,38.9128,-101.1757,24.0,BSk,82278.0,254.0,1073.09,3.0,False
2564,Emporia,KS,Lyon,38.4028,-96.1924,24598.0,Cfa,82278.0,254.0,855.14,2.0,True
2565,Americus,KS,Lyon,38.5066,-96.2616,879.0,Cfa,82278.0,254.0,855.14,2.0,True
2566,Hillsboro,KS,Marion,38.3527,-97.1992,2816.0,Cfa,82278.0,254.0,953.54,2.0,True
2567,Marion,KS,Marion,38.355,-97.0087,1775.0,Cfa,82278.0,254.0,953.54,2.0,True
2568,Marysville,KS,Marshall,39.8431,-96.6386,3269.0,Cfa,82278.0,254.0,904.36,2.0,True
2569,Blue Rapids,KS,Marshall,39.6791,-96.6593,961.0,Cfa,82278.0,254.0,904.36,2.0,True
2570,McPherson,KS,McPherson,38.3714,-97.6605,13061.0,Cfa,82278.0,254.0,901.24,2.0,True
2571,Lindsborg,KS,McPherson,38.5773,-97.6738,3290.0,Cfa,82278.0,254.0,901.24,2.0,True
2572,Meade,KS,Meade,37.2836,-100.343,1523.0,BSk,82278.0,254.0,979.66,3.0,False
2573,Plains,KS,Meade,37.2642,-100.5898,1021.0,BSk,82278.0,254.0,979.66,3.0,False
2574,Fowler,KS,Meade,37.3827,-100.1956,517.0,Cfa,82278.0,254.0,979.66,3.0,False
2575,Paola,KS,Miami,38.5784,-94.862,5719.0,Cfa,82278.0,254.0,590.15,2.0,True
2576,Louisburg,KS,Miami,38.6203,-94.677,4562.0,Cfa,82278.0,254.0,590.15,2.0,True
2577,Beloit,KS,Mitchell,39.4645,-98.1083,3625.0,Cfa,82278.0,254.0,718.62,2.0,True
2578,Cawker City,KS,Mitchell,39.5095,-98.4331,433.0,Cfa,82278.0,254.0,718.62,2.0,True
2579,Coffeyville,KS,Montgomery,37.0518,-95.618,9827.0,Cfa,82278.0,254.0,651.4,2.0,True
2580,Independence,KS,Montgomery,37.2118,-95.7328,8931.0,Cfa,82278.0,254.0,651.4,2.0,True
2581,Council Grove,KS,Morris,38.6623,-96.4917,2121.0,Cfa,82278.0,254.0,702.84,2.0,True
2582,White City,KS,Morris,38.7938,-96.7349,581.0,Cfa,82278.0,254.0,702.84,2.0,True
2583,Elkhart,KS,Morton,37.0038,-101.8944,1758.0,BSk,82278.0,254.0,729.94,2.0,False
2584,Rolla,KS,Morton,37.1179,-101.6317,356.0,BSk,82278.0,254.0,729.94,2.0,False
2585,Sabetha,KS,Nemaha,39.9136,-95.7916,2583.0,Cfa,82278.0,254.0,719.4,2.0,True
2586,Seneca,KS,Nemaha,39.8376,-96.0689,2075.0,Cfa,82278.0,254.0,719.4,2.0,True
2587,Chanute,KS,Neosho,37.6695,-95.4621,9042.0,Cfa,82278.0,254.0,578.02,2.0,True
2588,Erie,KS,Neosho,37.5717,-95.2418,1087.0,Cfa,82278.0,254.0,578.02,2.0,True
2589,Ness City,KS,Ness,38.454,-99.9047,1303.0,Cfa,82278.0,254.0,1075.0,2.0,True
2590,Bazine,KS,Ness,38.4462,-99.693,292.0,Cfa,82278.0,254.0,1075.0,2.0,True
2591,Norton,KS,Norton,39.8362,-99.8916,2722.0,Cfa,82278.0,254.0,881.39,2.0,True
2592,Almena,KS,Norton,39.8912,-99.7097,378.0,Cfa,82278.0,254.0,881.39,2.0,True
2593,Osage City,KS,Osage,38.6337,-95.8218,2809.0,Cfa,82278.0,254.0,719.23,2.0,True
2594,Carbondale,KS,Osage,38.8192,-95.6932,1369.0,Cfa,82278.0,254.0,719.23,2.0,True
2595,Osborne,KS,Osborne,39.4405,-98.6994,1272.0,Cfa,82278.0,254.0,894.28,2.0,True
2596,Downs,KS,Osborne,39.5045,-98.5472,814.0,Cfa,82278.0,254.0,894.28,2.0,True
2597,Minneapolis,KS,Ottawa,39.1243,-97.6997,1900.0,Cfa,82278.0,254.0,721.9,2.0,True
2598,Bennington,KS,Ottawa,39.0332,-97.5933,612.0,Cfa,82278.0,254.0,721.9,2.0,True
2599,Larned,KS,Pawnee,38.1834,-99.1014,4313.0,Cfa,82278.0,254.0,754.56,2.0,True
2600,Burdett,KS,Pawnee,38.1935,-99.5264,221.0,Cfa,82278.0,254.0,754.56,2.0,True
2601,Phillipsburg,KS,Phillips,39.7512,-99.321,2471.0,Cfa,82278.0,254.0,894.81,2.0,True
2602,Logan,KS,Phillips,39.6617,-99.5673,534.0,Cfa,82278.0,254.0,894.81,2.0,True
2603,Wamego,KS,Pottawatomie,39.2054,-96.31,4782.0,Cfa,82278.0,254.0,862.07,2.0,True
2604,St. Marys,KS,Pottawatomie,39.1942,-96.0643,2699.0,Cfa,82278.0,254.0,862.07,2.0,True
2605,Pratt,KS,Pratt,37.6764,-98.7451,6496.0,Cfa,82278.0,254.0,735.76,2.0,True
2606,Iuka,KS,Pratt,37.729,-98.7327,156.0,Cfa,82278.0,254.0,735.76,2.0,True
2607,Atwood,KS,Rawlins,39.8103,-101.0418,1217.0,Cfa,82278.0,254.0,1069.72,3.0,False
2608,McDonald,KS,Rawlins,39.7847,-101.3703,157.0,Cfa,82278.0,254.0,1069.72,3.0,False
2609,Herndon,KS,Rawlins,39.9092,-100.7865,130.0,Cfa,82278.0,254.0,1069.72,3.0,False
2610,Hutchinson,KS,Reno,38.0671,-97.9081,42531.0,Cfa,82278.0,254.0,1271.25,3.0,True
2611,South Hutchinson,KS,Reno,38.0278,-97.9428,2488.0,Cfa,82278.0,254.0,1271.25,3.0,True
2612,Buhler,KS,Reno,38.1383,-97.7704,1278.0,Cfa,82278.0,254.0,1271.25,3.0,True
2613,Belleville,KS,Republic,39.8245,-97.6337,1879.0,Cfa,82278.0,254.0,720.31,2.0,True
2614,Scandia,KS,Republic,39.7969,-97.784,342.0,Cfa,82278.0,254.0,720.31,2.0,True
2615,Lyons,KS,Rice,38.3462,-98.2045,3504.0,Cfa,82278.0,254.0,728.3,2.0,True
2616,Sterling,KS,Rice,38.2094,-98.2063,2209.0,Cfa,82278.0,254.0,728.3,2.0,True
2617,Manhattan,KS,Riley,39.1886,-96.6046,57046.0,Cfa,82278.0,254.0,622.11,2.0,True
2618,Fort Riley,KS,Riley,39.1111,-96.8138,6368.0,Cfa,82278.0,254.0,622.11,2.0,True
2619,Plainville,KS,Rooks,39.2341,-99.3009,1804.0,Cfa,82278.0,254.0,895.36,2.0,True
2620,Stockton,KS,Rooks,39.4251,-99.2764,1257.0,Cfa,82278.0,254.0,895.36,2.0,True
2621,La Crosse,KS,Rush,38.5318,-99.3095,1232.0,Cfa,82278.0,254.0,718.42,2.0,True
2622,Otis,KS,Rush,38.5348,-99.0534,260.0,Cfa,82278.0,254.0,718.42,2.0,True
2623,Russell,KS,Russell,38.8878,-98.8513,4423.0,Cfa,82278.0,254.0,898.98,2.0,True
2624,Lucas,KS,Russell,39.0585,-98.5379,391.0,Cfa,82278.0,254.0,898.98,2.0,True
2625,Salina,KS,Saline,38.8137,-97.6143,46550.0,Cfa,82278.0,254.0,721.28,2.0,True
2626,Assaria,KS,Saline,38.6802,-97.604,408.0,Cfa,82278.0,254.0,721.28,2.0,True
2627,Scott City,KS,Scott,38.479,-100.9032,3748.0,BSk,82278.0,254.0,717.64,2.0,False
2628,Wichita,KS,Sedgwick,37.6896,-97.3442,482249.0,Cfa,82278.0,254.0,1009.41,2.0,True
2629,Derby,KS,Sedgwick,37.5571,-97.2552,24943.0,Cfa,82278.0,254.0,1009.41,2.0,True
2630,Liberal,KS,Seward,37.0466,-100.9295,19174.0,BSk,82278.0,254.0,640.51,2.0,False
2631,Kismet,KS,Seward,37.2045,-100.7015,435.0,BSk,82278.0,254.0,640.51,2.0,False
2632,Topeka,KS,Shawnee,39.0346,-95.6955,147458.0,Cfa,82278.0,254.0,556.32,2.0,True
2633,Silver Lake,KS,Shawnee,39.0993,-95.8564,1406.0,Cfa,82278.0,254.0,556.32,2.0,True
2634,Hoxie,KS,Sheridan,39.3558,-100.4397,1193.0,Cfa,82278.0,254.0,896.61,3.0,False
2635,Selden,KS,Sheridan,39.5417,-100.5669,211.0,Cfa,82278.0,254.0,896.61,3.0,False
2636,Goodland,KS,Sherman,39.3489,-101.7142,4469.0,BSk,82278.0,254.0,1056.01,3.0,False
2637,Kanorado,KS,Sherman,39.3365,-102.0372,154.0,BSk,82278.0,254.0,1056.01,3.0,False
2638,Smith Center,KS,Smith,39.7748,-98.783,1570.0,Cfa,82278.0,254.0,896.53,2.0,True
2639,Kensington,KS,Smith,39.7667,-99.0329,437.0,Cfa,82278.0,254.0,896.53,2.0,True
2640,St. John,KS,Stafford,38.0,-98.7611,1176.0,Cfa,82278.0,254.0,794.72,2.0,True
2641,Stafford,KS,Stafford,37.9624,-98.5995,949.0,Cfa,82278.0,254.0,794.72,2.0,True
2642,Johnson City,KS,Stanton,37.5703,-101.7447,1343.0,BSk,82278.0,254.0,680.06,2.0,False
